experiment,epoch,lr,loss,acc,val_loss,val_acc
3.0,91.0,0.0001,0.06198269488679786,0.991197505960022,8.710369169712067,0.75625
3.0,92.0,0.0001,0.08477075675331532,0.9906473500825234,9.15563589334488,0.7283730158730158
3.0,93.0,0.0001,0.04203862805374266,0.9922978177150192,7.5174471735954285,0.773611111111111
3.0,94.0,0.0001,0.042219299467934325,0.9922978177150192,8.137990295886993,0.7771825396825396
3.0,95.0,0.0001,0.07220003147523683,0.9886301118650285,9.085381269454956,0.7491071428571429
3.0,96.0,0.0001,0.05738586887487779,0.990830735375023,9.441477119922638,0.7736111111111111
3.0,97.0,0.0001,0.02797723809954371,0.9966990647350082,8.469124615192413,0.7770833333333333
3.0,98.0,0.0001,0.03602075308668648,0.9939482853475151,8.77370548248291,0.7526785714285714
3.0,99.0,0.0001,0.04911246507960145,0.991197505960022,10.13862431049347,0.766765873015873
3.0,100.0,0.0001,0.11494411237995643,0.9877131854025307,9.996098160743713,0.7527777777777778
