experiment,epoch,lr,loss,acc,val_loss,val_acc
1.0,1.0,0.0001,2.0841399917477057,0.3172565560242069,2.412746950984001,0.42886904761904765
1.0,2.0,0.0001,1.2766915936219065,0.5761965890335595,1.8424511402845383,0.6482142857142857
1.0,3.0,0.0001,0.9687311286596876,0.6902622409682744,2.0954974219202995,0.7142857142857143
1.0,4.0,0.0001,0.7426136456626026,0.770401613790574,2.1871031522750854,0.7213293650793651
1.0,5.0,0.0001,0.6690768726954335,0.79204107830552,1.7626548185944557,0.8048611111111111
1.0,6.0,0.0001,0.5777138735314733,0.823583348615441,1.6558852419257164,0.81875
1.0,7.0,0.0001,0.5542169376031348,0.8345864661654135,1.5982201993465424,0.7909722222222222
1.0,8.0,0.0001,0.5378014383543479,0.8386209426004034,1.6139683425426483,0.8154761904761905
1.0,9.0,0.0001,0.4771028112767166,0.8549422336328626,1.5047622621059418,0.8015873015873015
1.0,10.0,0.0001,0.478659715944607,0.8613607188703466,1.709687776863575,0.7805555555555556
1.0,11.0,0.0001,0.4152617173661527,0.8747478452228131,1.4658651947975159,0.8362103174603174
1.0,12.0,0.0001,0.39098022603674937,0.8850174216027874,1.6200510039925575,0.7910714285714285
1.0,13.0,0.0001,0.37836273046406477,0.8903355950852742,1.6771800816059113,0.7841269841269841
1.0,14.0,0.0001,0.3449184584529384,0.8973042362002568,2.045677177608013,0.7911706349206348
1.0,15.0,0.0001,0.307747647634977,0.9061067302402347,1.7128756046295166,0.8188492063492064
1.0,16.0,0.0001,0.27032212482912366,0.9178433889602053,1.750205472111702,0.8049603174603174
1.0,17.0,0.0001,0.27397180490783957,0.9169264624977077,2.1410695910453796,0.7771825396825396
1.0,18.0,0.0001,0.21142053051459553,0.9354483770401614,1.8338848799467087,0.8016865079365081
1.0,19.0,0.0001,0.23384096453235925,0.9259123418301852,2.02665838599205,0.787797619047619
1.0,20.0,0.0001,0.20692297857328268,0.9352649917476619,2.4291791543364525,0.7666666666666666
1.0,21.0,0.0001,0.22498193045612425,0.9337979094076655,1.946796715259552,0.8293650793650792
1.0,22.0,0.0001,0.17981113463419637,0.944801026957638,2.1093572974205017,0.7804563492063491
1.0,23.0,0.0001,0.17487329050996586,0.9482853475151293,2.240359917283058,0.7911706349206349
1.0,24.0,0.0001,0.20922939005724497,0.9381991564276545,2.003802612423897,0.8152777777777777
1.0,25.0,0.0001,0.16170312778558582,0.951586282780121,2.40279757976532,0.7735119047619047
1.0,26.0,0.0001,0.11615583907711736,0.9664404914725839,2.297788716852665,0.7979166666666667
1.0,27.0,0.0001,0.09941731896220804,0.9668072620575829,2.1353959292173386,0.8151785714285714
1.0,28.0,0.0001,0.08025351988822206,0.9715752796625711,2.0368073284626007,0.8119047619047618
1.0,29.0,0.0001,0.11296085323900977,0.9666238767650834,2.3751724511384964,0.7769841269841269
1.0,30.0,0.0001,0.10506117569380685,0.9662571061800843,2.5452921837568283,0.7840277777777778
1.0,31.0,0.0001,0.11872126237722114,0.9646066385475884,2.609812371432781,0.7770833333333333
1.0,32.0,0.0001,0.16434679710571226,0.953603520997616,2.395706921815872,0.7908730158730158
1.0,33.0,0.0001,0.11297096299025916,0.9673574179350816,2.383538857102394,0.8012896825396825
1.0,34.0,0.0001,0.11030218268646613,0.9699248120300752,2.3936611115932465,0.8081349206349205
1.0,35.0,0.0001,0.1098055114768948,0.9693746561525766,2.761792868375778,0.7806547619047618
1.0,36.0,0.0001,0.07511338895844681,0.9761599119750596,2.754564419388771,0.7666666666666666
1.0,37.0,0.0001,0.11601258671419744,0.9675408032275812,2.1543338000774384,0.7840277777777777
1.0,38.0,0.0001,0.08389178604997333,0.9734091325875665,2.4907103180885315,0.8360119047619047
1.0,39.0,0.0001,0.09806073703715044,0.9719420502475702,2.7371747195720673,0.7941468253968255
1.0,40.0,0.0001,0.08381397747943035,0.9735925178800661,2.5949194133281708,0.8083333333333332
1.0,41.0,0.0001,0.07752869719218468,0.9792774619475518,2.397075727581978,0.8153769841269841
1.0,42.0,0.0001,0.08820443092350304,0.9748762149275628,2.9419950246810913,0.7805555555555556
1.0,43.0,0.0001,0.06745211735898538,0.9814780854575463,2.6760153621435165,0.8362103174603175
1.0,44.0,0.0001,0.07447386740922841,0.9790940766550522,2.9260877668857574,0.7909722222222221
1.0,45.0,0.0001,0.12413039119737253,0.9668072620575829,2.5779514089226723,0.8185515873015873
1.0,46.0,0.0001,0.08441622862122992,0.9770768384375573,3.197697952389717,0.7803571428571429
1.0,47.0,0.0001,0.10552028353942278,0.973225747295067,2.938776507973671,0.8047619047619047
1.0,48.0,0.0001,0.07500536203069953,0.9790940766550522,2.717016950249672,0.8119047619047618
1.0,49.0,0.0001,0.057431784867312194,0.9838620942600403,2.3464784771203995,0.8188492063492062
1.0,50.0,0.0001,0.05762243141850233,0.9825783972125436,2.177543342113495,0.8291666666666666
1.0,51.0,0.0001,0.0770444552002501,0.9770768384375573,2.7672652900218964,0.7734126984126983
1.0,52.0,0.0001,0.07069574293384569,0.9805611589950486,2.3770872056484222,0.797718253968254
1.0,53.0,0.0001,0.08404456222216906,0.9774436090225563,2.9045669436454773,0.7979166666666667
1.0,54.0,0.0001,0.1012511899110139,0.9759765266825601,3.210630401968956,0.8222222222222221
1.0,55.0,0.0001,0.08021154127759712,0.9772602237300568,2.7137291729450226,0.8187499999999999
1.0,56.0,0.0001,0.033251029761105964,0.9906473500825234,2.9517341405153275,0.7981150793650793
1.0,57.0,0.0001,0.04120709963894784,0.9895470383275261,2.4149693697690964,0.8257936507936509
1.0,58.0,0.0001,0.05877542445893213,0.9818448560425453,2.7064984291791916,0.808234126984127
1.0,59.0,0.0001,0.08124393677679252,0.9790940766550522,2.638657510280609,0.8187499999999999
1.0,60.0,0.0001,0.07174971390973521,0.9807445442875481,2.8841969072818756,0.7839285714285714
1.0,61.0,0.0001,0.07122111761008766,0.9807445442875481,2.8893816620111465,0.8152777777777777
1.0,62.0,0.0001,0.10610950082532088,0.9761599119750596,2.8339775651693344,0.8224206349206348
1.0,63.0,0.0001,0.07375406839288476,0.9811113148725472,3.0102843791246414,0.836111111111111
1.0,64.0,0.0001,0.07394522874452186,0.9811113148725472,2.87408909201622,0.8116071428571429
1.0,65.0,0.0001,0.06317300375906741,0.9838620942600403,2.4222409576177597,0.7875
1.0,66.0,0.0001,0.07932136938551307,0.9792774619475518,2.799666091799736,0.8047619047619047
1.0,67.0,0.0001,0.07298443757152104,0.9796442325325508,2.763873666524887,0.8434523809523808
1.0,68.0,0.0001,0.06138086002326154,0.9845956354300385,3.1712405681610107,0.7911706349206348
1.0,69.0,0.0001,0.05778562357666691,0.9851457913075371,3.18393537402153,0.808234126984127
1.0,70.0,0.0001,0.031327372391892164,0.9902805794975243,2.599086821079254,0.8118055555555556
1.0,71.0,0.0001,0.03851101412085786,0.9875298001100312,2.6802663058042526,0.8327380952380953
1.0,72.0,0.0001,0.04985587197399199,0.9866128736475335,2.545462593436241,0.8152777777777778
